Word,Intensity,Valence,Position
stale,2,-1,adj
stalemate,2,-1,noun
stammer,2,-1,verb
stampede,1,-1,adj
stampede,1,-1,noun
stance,1,0,adj
stance,1,0,noun
stances,1,0,adj
stances,1,0,noun
stand,1,1,verb
stands,1,0,adj
stands,1,0,noun
standstill,2,-1,noun
star,2,1,adj
star,2,1,noun
stark,2,-1,adj
starkly,2,-1,anypos
stars,2,1,adj
stars,2,1,noun
startle,2,-1,verb
startling,2,-1,anypos
startlingly,2,-1,anypos
starvation,1,-1,noun
starve,1,-1,verb
stately,2,1,adj
statements,1,0,adj
statements,1,0,noun
static,1,-1,adj
statuesque,2,1,adj
staunch,2,1,adj
staunchly,2,1,anypos
staunchness,2,1,noun
steadfast,2,1,adj
steadfastly,2,1,adverb
steadfastness,2,1,noun
steadiness,1,1,noun
steady,1,1,adj
steal,1,-1,verb
stealing,1,-1,noun
steep,1,-1,adj
steeply,1,-1,adverb
stellar,2,1,adj
stellarly,2,1,anypos
stench,2,-1,anypos
stereotype,2,-1,noun
stereotypical,2,-1,anypos
stereotypically,2,-1,anypos
stern,2,-1,adj
stern,2,-1,noun
stew,2,-1,verb
sticky,1,-1,adj
stiff,1,-1,adj
stifle,2,-1,verb
stifling,2,-1,anypos
stiflingly,2,-1,anypos
stigma,2,-1,noun
stigma,2,-1,verb
stigmatize,2,-1,verb
still,1,0,anypos
stimulate,1,1,verb
stimulating,2,1,anypos
stimulative,1,1,adj
sting,2,-1,adj
sting,1,-1,noun
sting,1,-1,verb
stinging,2,-1,adj
stingingly,2,-1,adj
stink,2,-1,noun
stink,2,-1,verb
stinking,2,-1,anypos
stir,2,0,adj
stir,2,0,noun
stir,1,0,verb
stirring,2,1,adj
stirringly,2,1,anypos
stodgy,2,-1,adj
stole,1,-1,verb
stolen,1,-1,adj
stolen,1,-1,verb
stood,1,1,verb
stooge,2,-1,anypos
stooges,2,-1,adj
stooges,2,-1,noun
storm,1,-1,verb
stormy,1,-1,adj
straggle,1,-1,verb
straggler,1,-1,noun
straight,1,1,adj
straightforward,2,1,adj
strain,1,-1,noun
strain,1,-1,verb
strained,1,-1,adj
strange,2,-1,adj
strange,2,-1,anypos
strangely,2,-1,anypos
stranger,2,-1,anypos
strangest,2,-1,anypos
strangle,1,-1,verb
streamlined,1,1,adj
strength,1,0,adj
strength,1,0,noun
strenuous,1,-1,adj
stress,2,-1,noun
stress,2,-1,verb
stressful,2,-1,adj
stressfully,2,-1,adverb
stricken,2,-1,adj
strict,2,-1,adj
strictly,2,-1,adverb
stride,2,1,adj
stride,2,1,noun
strident,2,-1,adj
stridently,2,-1,adverb
strides,1,1,adj
strides,1,1,noun
strife,2,-1,noun
strike,1,-1,verb
striking,2,1,adj
strikingly,2,1,anypos
stringent,1,-1,adj
stringently,1,-1,adverb
striving,2,1,adj
striving,2,1,noun
strong,1,1,adj
stronger-than-expected,1,0,adj
struck,1,-1,verb
struggle,2,-1,adj
struggle,2,-1,noun
strut,2,-1,verb
stubborn,2,-1,adj
stubbornly,2,-1,adverb
stubbornness,2,-1,noun
studious,2,1,adj
studiously,2,1,adverb
stuffed,1,0,adj
stuffy,2,-1,adj
stumble,1,-1,anypos
stump,1,-1,verb
stun,1,-1,verb
stunned,2,1,adj
stunning,2,1,adj
stunningly,2,1,anypos
stunt,1,-1,noun
stunted,1,-1,adj
stupefy,1,0,verb
stupendous,2,1,adj
stupendously,2,1,anypos
stupid,2,-1,anypos
stupidity,2,-1,noun
stupidly,2,-1,anypos
stupified,2,-1,adj
stupify,2,-1,verb
stupor,2,-1,noun
sturdy,1,1,adj
sty,2,-1,adj
sty,2,-1,noun
stylish,2,1,adj
stylishly,2,1,adverb
suave,2,1,adj
subdued,1,-1,adj
subjected,1,-1,anypos
subjection,1,-1,noun
subjugate,2,-1,noun
subjugate,2,-1,verb
subjugation,2,-1,noun
sublime,2,1,adj
submissive,1,-1,adj
subordinate,1,-1,adj
subordinate,1,-1,noun
subscribe,1,1,verb
subservience,2,-1,noun
subservient,2,-1,adj
subside,1,-1,verb
substandard,1,-1,adj
substantial,1,1,adj
substantially,1,1,adverb
substantive,1,1,adj
subtle,1,1,adj
subtract,1,-1,verb
subversion,1,-1,noun
subversive,1,-1,adj
subversively,1,-1,adverb
subvert,1,-1,verb
succeed,1,1,verb
success,1,1,adj
success,1,1,noun
successful,1,1,adj
successfully,1,1,adverb
succumb,2,-1,verb
such,1,0,anypos
sucker,2,-1,noun
suffer,1,-1,verb
sufferer,2,-1,noun
sufferers,2,-1,adj
sufferers,2,-1,noun
suffering,2,-1,adj
suffering,2,-1,noun
suffice,1,1,verb
sufficient,1,1,adj
sufficiently,1,1,adverb
suffocate,2,-1,verb
sugar-coat,2,-1,verb
sugar-coated,2,-1,anypos
sugarcoated,2,-1,anypos
suggest,1,1,anypos
suggestions,1,1,adj
suggestions,1,1,noun
suicidal,1,-1,adj
suicide,1,-1,noun
suit,1,1,verb
suitable,1,1,adj
sulk,2,-1,verb
sullen,2,-1,adj
sully,2,-1,verb
sumptuous,2,1,adj
sumptuously,2,1,adverb
sumptuousness,2,1,noun
sunder,2,-1,verb
sunny,1,1,adj
super,2,1,anypos
superb,2,1,anypos
superbly,2,1,anypos
superficial,2,-1,adj
superficial,2,-1,noun
superficiality,2,-1,noun
superficially,2,-1,adverb
superfluous,2,-1,adj
superior,1,1,adj
superiority,2,-1,adj
superiority,2,-1,noun
superlative,2,1,adj
superstition,2,-1,noun
superstitious,2,-1,noun
support,2,1,adj
support,2,1,noun
support,1,1,verb
supporter,2,1,adj
supporter,2,1,noun
supportive,2,1,adj
supportive,2,1,noun
suppose,2,0,verb
supposed,1,-1,anypos
supposing,2,0,anypos
suppress,1,-1,verb
suppression,1,-1,adj
suppression,1,-1,noun
supremacy,2,-1,adj
supremacy,2,-1,noun
supreme,2,1,adj
supremely,2,1,adverb
supurb,2,1,adj
supurbly,2,1,anypos
sure,2,1,anypos
surely,2,1,anypos
surge,2,1,noun
surging,2,1,adj
surmise,2,1,verb
surmount,2,1,verb
surpass,2,1,verb
surprise,2,0,adj
surprise,2,0,noun
surprise,2,0,verb
surprising,2,0,anypos
surprisingly,2,0,anypos
surrender,1,-1,adj
surrender,1,-1,noun
survival,1,1,noun
survive,1,1,verb
survivor,1,1,noun
susceptible,1,-1,adj
suspect,1,-1,adj
suspect,1,-1,noun
suspicion,1,-1,adj
suspicion,1,-1,noun
suspicions,2,-1,adj
suspicions,2,-1,noun
suspicious,2,-1,adj
suspicious,2,-1,anypos
suspicious,2,-1,anypos
suspiciously,2,-1,anypos
sustainability,1,1,adj
sustainability,1,1,noun
sustainable,1,1,adj
sustainable,1,1,noun
sustained,1,1,adj
swagger,2,-1,verb
swamped,2,-1,anypos
swear,2,-1,verb
sweeping,2,1,adj
sweet,1,1,adj
sweeten,1,1,verb
sweetheart,1,1,noun
sweetly,1,1,adverb
sweetness,1,1,noun
swift,1,1,adj
swiftness,1,1,noun
swindle,2,-1,verb
swing,1,0,adj
swing,1,0,noun
swipe,2,-1,adj
swipe,2,-1,noun
swoon,1,-1,verb
swore,2,-1,verb
sworn,2,1,adj
sympathetic,2,-1,adj
sympathetic,2,-1,noun
sympathetically,2,-1,anypos
sympathies,2,-1,adj
sympathies,2,-1,noun
sympathize,2,-1,verb
sympathy,2,-1,adj
sympathy,2,-1,noun
symptom,1,-1,noun
syndrome,1,-1,adj
syndrome,1,-1,noun
systematic,1,0,adj
taboo,2,-1,adj
taboo,2,-1,noun
tact,2,1,noun
taint,2,-1,verb
tainted,2,-1,anypos
tale,1,0,adj
tale,1,0,noun
talent,2,1,adj
talent,2,1,noun
talented,2,1,adj
tall,1,0,adj
tamper,1,-1,verb
tangled,1,-1,adj
tantalize,1,1,verb
tantalizing,2,1,anypos
tantalizingly,2,1,anypos
tantamount,2,0,anypos
tantrum,2,-1,noun
tardy,1,-1,adj
tarnish,1,-1,verb
taste,1,1,noun
taste,1,0,verb
tattered,2,-1,anypos
taunt,2,-1,noun
taunt,2,-1,verb
taunting,2,-1,anypos
tauntingly,2,-1,anypos
taunts,2,-1,noun
tawdry,2,-1,adj
tease,1,-1,verb
teasingly,2,-1,anypos
taxing,1,-1,anypos
tedious,2,-1,adj
tediously,2,-1,adverb
temerity,2,-1,noun
temper,2,-1,noun
temper,1,-1,verb
temperance,1,1,noun
temperate,1,1,adj
tempest,1,-1,noun
tempt,2,1,verb
temptation,2,-1,noun
tempting,2,1,anypos
temptingly,2,1,anypos
tenacious,2,1,adj
tenaciously,2,1,anypos
tenacity,2,1,noun
tendency,1,0,adj
tendency,1,0,noun
tender,1,1,adj
tenderly,1,1,adverb
tenderness,1,1,noun
tense,1,-1,adj
tension,1,-1,adj
tension,1,-1,noun
tentative,1,-1,adj
tentatively,1,-1,adverb
tenuous,1,-1,adj
tenuously,1,-1,adverb
tepid,1,-1,adj
terrible,2,-1,adj
terrible,2,-1,anypos
terribleness,2,-1,noun
terribly,2,-1,anypos
terrific,2,1,adj
terrific,2,1,anypos
terrifically,2,1,anypos
terrified,2,1,adj
terrify,2,1,verb
terrifying,2,1,adj
terrifying,2,1,anypos
terrifyingly,2,1,anypos
terror,2,-1,noun
terror-genic,2,-1,adj
terror-genic,2,-1,noun
terrorism,1,-1,noun
terrorize,2,-1,verb
thank,2,1,verb
thankful,2,1,anypos
thankfully,2,1,anypos
thankless,2,-1,anypos
theoretize,2,0,verb
therefore,2,0,anypos
think,2,0,verb
thinkable,2,1,adj
thinkable,2,1,noun
thinking,2,0,adj
thinking,2,0,noun
thirst,2,-1,noun
thirst,2,-1,verb
thorny,2,-1,adj
thorny,2,-1,noun
thorough,1,1,adj
though,2,0,anypos
thought,1,0,adj
thought,1,0,noun
thoughtful,2,1,adj
thoughtfully,2,1,adverb
thoughtfulness,2,1,noun
thoughtless,2,-1,adj
thoughtlessly,2,-1,anypos
thoughtlessness,2,-1,noun
thrash,1,-1,verb
threat,1,-1,adj
threat,1,-1,noun
threaten,1,-1,verb
threatening,1,-1,adj
threatening,1,-1,noun
threats,1,-1,adj
threats,1,-1,noun
thrift,1,1,noun
thrifty,1,1,adj
thrill,2,1,noun
thrill,2,1,verb
thrilling,2,1,anypos
thrillingly,2,1,anypos
thrills,2,1,noun
thrive,1,1,verb
thriving,1,1,adj
throttle,2,-1,verb
throw,1,-1,verb
thumb,1,-1,verb
thumbs,1,-1,adj
thumbs,1,-1,noun
thus,2,0,anypos
thusly,2,0,anypos
thwart,2,-1,verb
tickle,1,1,verb
tidy,2,1,adj
time-honored,2,1,adj
timely,1,1,adj
timid,2,-1,adj
timidity,2,-1,noun
timidly,2,-1,adverb
timidness,2,-1,noun
tingle,2,1,verb
tint,2,0,verb
tiny,1,-1,adj
tire,1,-1,verb
tired,2,-1,adj
tiresome,2,-1,adj
tiring,2,-1,adj
tiring,2,-1,noun
tiringly,2,-1,anypos
titillate,1,1,verb
titillating,2,1,anypos
titillatingly,2,1,anypos
toast,2,1,verb
togetherness,2,1,noun
toil,2,-1,verb
tolerable,2,1,adj
tolerably,2,1,adverb
tolerance,2,1,adj
tolerance,2,1,noun
tolerant,1,1,adj
tolerantly,2,1,anypos
tolerate,1,1,verb
toleration,1,1,noun
toll,1,-1,adj
toll,1,-1,noun
too,1,-1,anypos
top,1,1,adj
topple,1,-1,verb
torment,2,-1,noun
torment,2,-1,verb
tormented,2,-1,adj
torrent,2,-1,noun
torrid,2,1,anypos
torridly,2,1,anypos
torture,1,-1,noun
torture,1,-1,verb
tortured,1,-1,adj
tortuous,2,-1,adj
torturous,2,-1,adj
torturously,2,-1,anypos
totalitarian,1,-1,adj
tradition,1,1,noun
traditional,1,1,adj
touch,1,0,verb
touches,2,0,adj
touches,2,0,noun
touchy,2,-1,adj
toughness,2,-1,adj
toughness,2,-1,noun
toxic,1,-1,adj
traduce,2,-1,verb
tragedy,1,-1,adj
tragedy,1,-1,noun
tragic,2,-1,adj
tragically,2,-1,anypos
traitor,2,-1,noun
traitorous,2,-1,adj
traitorously,2,-1,adj
traitorously,2,-1,anypos
tramp,2,-1,noun
trample,2,-1,verb
tranquil,2,1,adj
tranquility,2,1,adj
tranquility,2,1,noun
transgress,1,-1,verb
transgression,1,-1,noun
transparency,1,0,adj
transparency,1,0,noun
transparent,1,0,adj
transparent,1,0,noun
transport,1,0,verb
trauma,2,-1,adj
trauma,2,-1,noun
traumatic,2,-1,adj
traumatic,2,-1,anypos
traumatically,2,-1,anypos
traumatize,2,-1,verb
traumatized,2,-1,adj
travesties,2,-1,noun
travesty,2,-1,noun
travesty,2,-1,verb
treacherous,1,-1,adj
treacherously,1,-1,adverb
treachery,2,-1,noun
treason,2,-1,noun
treasonous,2,-1,adj
treasure,2,1,verb
treat,1,1,noun
tremendous,2,1,anypos
tremendously,2,1,anypos
trendy,2,1,adj
trepidation,2,1,noun
trial,1,-1,noun
tribute,2,1,noun
trick,2,-1,adj
trick,2,-1,noun
tricky,2,-1,adj
tricky,2,-1,noun
trickery,2,-1,noun
trim,1,1,adj
triumph,2,1,noun
triumph,2,1,verb
triumphal,2,1,adj
triumphant,2,1,adj
triumphant,2,1,verb
triumphantly,2,1,anypos
trivial,2,-1,adj
trivial,2,-1,noun
trivialize,2,-1,verb
trivially,2,-1,anypos
trouble,1,-1,adj
trouble,2,-1,anypos
trouble,1,-1,noun
trouble,1,-1,verb
troublemaker,2,-1,adj
troublemaker,2,-1,noun
troublesome,2,-1,adj
troublesome,2,-1,anypos
troublesomely,2,-1,anypos
troubling,2,-1,anypos
troublingly,2,-1,anypos
truant,1,-1,adj
truculent,2,1,adj
truculently,2,1,anypos
true,2,1,anypos
truly,2,1,anypos
trump,2,1,verb
trumpet,2,1,verb
trust,1,1,adj
trust,1,1,noun
trust,1,1,verb
trusting,2,1,anypos
trustingly,2,1,anypos
trustworthiness,2,1,noun
trustworthy,2,1,adj
truth,2,1,anypos
truthful,2,1,adj
truthfully,2,1,adverb
truthfulness,2,1,noun
try,1,-1,verb
trying,1,-1,adj
tumultuous,1,-1,adj
turbulent,1,-1,adj
turmoil,2,-1,noun
twinkly,2,1,anypos
twist,2,-1,noun
twist,2,-1,verb
twisted,2,-1,adj
twists,1,-1,adj
twists,1,-1,noun
tyrannical,2,-1,adj
tyrannically,2,-1,anypos
tyranny,2,-1,noun
tyrant,2,-1,noun
ugh,2,-1,anypos
ugliness,2,-1,adj
ugliness,2,-1,noun
ugly,2,-1,adj
ulterior,2,-1,adj
ultimate,2,1,anypos
ultimately,2,1,anypos
ultimatum,2,-1,noun
ultimatums,2,-1,adj
ultimatums,2,-1,noun
ultra,2,1,adj
ultra-hardline,2,-1,adj
ultra-hardline,2,-1,noun
unabashed,2,1,adj
unabashedly,2,1,anypos
unable,1,-1,adj
unacceptable,2,-1,adj
unacceptablely,2,-1,anypos
unaccustomed,1,-1,adj
unanimous,2,1,adj
unassailable,2,1,adj
unassailable,2,1,noun
unattractive,2,-1,adj
unaudited,1,0,adj
unauthentic,1,-1,adj
unavailable,1,-1,adj
unavoidable,1,-1,adj
unavoidably,1,-1,adverb
unbiased,1,1,adj
unbearable,2,-1,adj
unbearablely,2,-1,adverb
unbelievable,2,-1,anypos
unbelievably,2,-1,anypos
unbosom,2,1,verb
unbound,1,1,adj
unbroken,1,1,adj
uncertain,1,-1,adj
uncivil,2,-1,adj
uncivilized,2,-1,adj
uncivilized,2,-1,noun
unclean,2,-1,adj
unclear,1,-1,adj
uncollectible,1,-1,adj
uncomfortable,1,-1,adj
uncommon,2,1,adj
uncommonly,2,1,anypos
uncompetitive,1,-1,adj
uncompromising,2,-1,adj
uncompromisingly,2,-1,anypos
unconcerned,2,1,adj
unconditional,1,1,adj
unconfirmed,1,-1,adj
unconstitutional,1,-1,adj
uncontrolled,1,-1,adj
unconventional,1,1,adj
unconvincing,2,-1,adj
unconvincingly,2,-1,anypos
uncouth,2,-1,adj
undaunted,2,1,adj
undecided,1,-1,adj
undefined,1,-1,adj
undependability,2,-1,noun
undependable,2,-1,adj
underdog,2,-1,adj
underdog,2,-1,noun
underestimate,2,-1,verb
underlings,2,-1,adj
underlings,2,-1,noun
undermine,2,-1,verb
underpaid,1,-1,adj
understand,2,1,verb
understandable,2,1,adj
understanding,1,1,adj
understanding,1,1,noun
understood,2,1,verb
understate,2,1,verb
understated,2,1,anypos
understatedly,2,1,anypos
undesirable,2,-1,adj
undetermined,1,-1,adj
undid,1,-1,verb
undignified,2,-1,adj
undisputable,2,1,anypos
undisputably,2,1,anypos
undisputed,1,1,adj
undo,1,-1,verb
undocumented,1,-1,adj
undone,1,-1,verb
undoubted,2,1,adj
undoubtedly,2,1,adverb
undue,2,-1,adj
unease,2,-1,adj
unease,2,-1,noun
uneasily,2,-1,anypos
uneasiness,2,-1,adj
uneasiness,2,-1,noun
uneasy,2,-1,adj
uneconomical,1,-1,adj
unencumbered,1,1,adj
unequal,2,-1,anypos
unequivocal,2,1,anypos
unequivocal,2,1,anypos
unequivocally,2,1,anypos
unethical,2,-1,adj
uneven,1,-1,adj
uneventful,1,-1,adj
unexpected,1,-1,adj
unexpectedly,2,-1,anypos
unexplained,1,-1,adj
unfair,2,-1,adj
unfairly,2,-1,adverb
unfaithful,2,-1,adj
unfaithfully,2,-1,adverb
unfamiliar,1,-1,anypos
unfavorable,2,-1,anypos
unfazed,2,1,anypos
unfeeling,2,-1,adj
unfettered,2,1,adj
unfinished,1,-1,adj
unfit,2,-1,adj
unforeseen,1,-1,adj
unforgettable,2,1,adj
unfortunate,2,-1,anypos
unfortunately,2,-1,anypos
unfounded,2,-1,adj
unfriendly,2,-1,adj
unfulfilled,1,-1,adj
unfunded,1,-1,adj
ungrateful,2,-1,adj
ungovernable,2,-1,adj
ungovernable,2,-1,noun
unhappily,2,-1,adverb
unhappiness,2,-1,noun
unhappy,2,-1,adj
unhealthy,1,-1,adj
uniform,1,1,adj
uniformly,1,1,adverb
unilateralism,2,-1,adj
unilateralism,2,-1,noun
unimaginable,2,-1,adj
unimaginably,2,-1,anypos
unimportant,2,-1,adj
uninformed,1,-1,adj
uninsured,1,-1,adj
unipolar,2,-1,adj
unipolar,2,-1,noun
unique,1,1,adj
unity,1,1,adj
unity,1,1,noun
universal,1,1,adj
unjust,2,-1,adj
unjustifiable,2,-1,adj
unjustifiably,2,-1,anypos
unjustified,1,-1,adj
unjustly,2,-1,anypos
unkind,2,-1,adj
unkindly,2,-1,adverb
unlamentable,2,-1,anypos
unlamentably,2,-1,anypos
unlawful,1,-1,adj
unlawfully,1,-1,adverb
unlawfulness,1,-1,adj
unlawfulness,1,-1,noun
unleash,2,-1,verb
unlicensed,1,-1,adj
unlikely,1,-1,anypos
unlimited,1,1,adj
unlucky,2,-1,adj
unmoved,1,-1,adj
unnatural,1,-1,anypos
unnaturally,2,-1,anypos
unnecessary,1,-1,adj
unneeded,1,-1,adj
unnerve,2,-1,verb
unnerved,2,-1,adj
unnerving,2,-1,anypos
unnervingly,2,-1,anypos
unnoticed,1,-1,adj
unobserved,1,-1,adj
unorthodox,2,-1,adj
unorthodoxy,2,-1,noun
unparalleled,2,1,adj
unpleasant,2,-1,adj
unpleasantries,2,-1,adj
unpleasantries,2,-1,noun
unpopular,2,-1,adj
unprecedent,2,-1,adj
unprecedented,2,-1,anypos
unpredictable,1,-1,adj
unprepared,1,-1,adj
unpretentious,2,1,adj
unproductive,1,-1,adj
unprofitable,1,-1,adj
unqualified,2,-1,adj
unquestionable,2,1,anypos
unquestionably,2,1,anypos
unravel,2,-1,adj
unravel,2,-1,noun
unraveled,1,-1,adj
unrealistic,2,-1,adj
unreasonable,2,-1,adj
unreasonable,1,-1,anypos
unreasonably,2,-1,anypos
unrelenting,2,-1,adj
unrelenting,2,-1,anypos
unrelentingly,2,-1,anypos
unreliability,2,-1,adj
unreliability,2,-1,noun
unreliable,2,-1,adj
unresolved,1,-1,adj
unrest,2,-1,noun
unrestricted,1,1,adj
unruly,2,-1,adj
unsafe,1,-1,adj
unsatisfactory,1,-1,adj
unsavory,2,-1,adj
unscathed,1,1,adj
unscrupulous,2,-1,adj
unscrupulously,2,-1,anypos
unseemly,2,-1,anypos
unselfish,2,1,adj
unsettle,2,-1,verb
unsettled,1,-1,adj
unsettling,2,-1,anypos
unsettlingly,2,-1,anypos
unskilled,1,-1,adj
unsophisticated,2,-1,adj
unsound,2,-1,adj
unspeakable,2,-1,adj
unspeakablely,2,-1,adverb
unspecified,1,-1,adj
unstable,1,-1,adj
unsteadily,1,-1,adverb
unsteadiness,1,-1,noun
unsteady,1,-1,adj
unsuccessful,1,-1,adj
unsuccessfully,1,-1,adverb
unsupported,1,-1,adj
unsure,1,-1,adj
unsuspecting,2,-1,adj
unsustainable,1,-1,adj
untenable,2,-1,adj
untested,1,-1,adj
unthinkable,2,-1,adj
unthinkably,2,-1,anypos
untimely,2,-1,adj
untouched,1,1,adj
untrained,1,1,adj
untrue,2,-1,anypos
untrustworthy,2,-1,adj
untruthful,2,-1,adj
unusual,1,-1,anypos
unusually,2,-1,anypos
unwanted,2,-1,adj
unwarranted,2,-1,adj
unwelcome,2,-1,anypos
unwieldy,2,-1,adj
unwilling,2,-1,adj
unwillingly,2,-1,adverb
unwillingness,2,-1,noun
unwise,2,-1,adj
unwisely,2,-1,adverb
unworkable,2,-1,adj
unworthy,2,-1,adj
unyielding,2,-1,adj
upbeat,2,1,adj
upbraid,2,-1,verb
upfront,1,1,adj
upgrade,1,1,verb
upheaval,2,-1,noun
upheld,2,1,verb
uphold,2,1,verb
uplift,1,1,verb
uplifting,2,1,anypos
upliftingly,2,1,anypos
upliftment,2,1,adj
upliftment,2,1,noun
upright,1,1,adj
uprising,1,-1,noun
uproar,2,-1,noun
uproarious,2,-1,anypos
uproariously,2,-1,anypos
uproarous,2,-1,adj
uproarously,2,-1,anypos
uproot,1,-1,verb
upscale,1,1,adj
upset,1,-1,adj
upset,1,-1,verb
upsetting,2,-1,adj
upsetting,2,-1,anypos
upsettingly,2,-1,anypos
upside,2,1,adj
upside,2,1,noun
upward,1,1,adj
urge,2,1,verb
urgency,2,-1,adj
urgency,2,-1,noun
urgent,1,-1,adj
urgent,1,-1,noun
urgently,1,-1,adverb
usable,1,1,adj
useful,1,1,adj
usefulness,1,1,noun
useless,1,-1,adj
usurp,2,-1,verb
usurper,2,-1,noun
utilitarian,1,1,adj
utmost,2,1,adj
utter,2,-1,adj
utterances,2,0,adj
utterances,2,0,noun
utterly,2,-1,anypos
uttermost,2,1,adj
vagrant,2,-1,noun
vague,1,-1,adj
vague,1,-1,noun
vagueness,1,-1,noun
vain,2,-1,adj
vainly,2,-1,adj
valiant,2,1,adj
valiantly,2,1,anypos
valid,1,1,adj
validity,1,1,noun
valor,2,1,noun
valuable,1,1,adj
valuable,2,1,anypos
value,1,1,verb
values,1,1,adj
values,1,1,noun
vanish,1,-1,verb
vanity,1,-1,noun
vanquish,2,1,verb
vast,1,1,adj
vastly,1,1,adverb
vastness,1,1,adverb
vehement,2,-1,anypos
vehemently,2,-1,anypos
venerable,2,1,adj
venerably,2,1,adverb
venerate,1,1,verb
vengeance,2,-1,noun
vengeful,2,-1,anypos
vengefully,2,-1,anypos
vengefulness,2,-1,noun
venom,2,-1,adj
venom,2,-1,noun
venomous,2,-1,adj
venomously,2,-1,anypos
vent,2,-1,adj
vent,2,-1,noun
verifiable,1,1,adj
veritable,2,1,adj
versatile,1,1,adj
versatility,1,1,noun
very,1,0,anypos
vestiges,2,-1,adj
vestiges,2,-1,noun
veto,2,-1,adj
veto,2,-1,noun
vex,2,-1,anypos
vex,2,-1,verb
vexation,2,-1,noun
vexing,2,-1,anypos
vexingly,2,-1,anypos
viable,1,1,adj
viability,1,1,noun
vibrant,2,1,adj
vibrantly,2,1,anypos
vice,2,-1,noun
vicious,2,-1,adj
viciously,2,-1,anypos
viciousness,2,-1,noun
victimize,2,-1,verb
victorious,1,1,adj
victory,1,1,adj
victory,1,1,noun
vie,2,-1,verb
view,2,0,adj
view,2,0,noun
view,2,0,verb
viewpoints,2,0,adj
viewpoints,2,0,noun
views,2,0,adj
views,2,0,noun
vigilance,1,1,noun
vigilant,1,1,adj
vigilant,1,1,noun
vigorous,1,1,adj
vigorously,1,1,adverb
vile,2,-1,adj
vileness,2,-1,noun
vilify,2,-1,verb
villainous,2,-1,anypos
villainously,2,-1,anypos
villains,2,-1,adj
villains,2,-1,noun
villian,2,-1,noun
villianous,2,-1,adj
villianously,2,-1,anypos
villify,2,-1,verb
vindicate,2,1,verb
vindictive,2,-1,anypos
vindictively,2,-1,anypos
vindictiveness,2,-1,noun
vintage,1,1,adj
violate,2,-1,verb
violation,1,-1,noun
violator,2,-1,adj
violator,2,-1,noun
violent,1,-1,adj
violently,1,-1,adverb
viper,1,-1,noun
virtue,2,1,noun
virtuous,2,1,adj
virtuously,2,1,adverb
virulence,2,-1,noun
virulent,2,-1,adj
virulently,2,-1,anypos
virus,2,-1,adj
virus,2,-1,noun
visionary,2,1,adj
vital,2,1,adj
vitality,2,1,adj
vitality,2,1,noun
vivacious,2,1,adj
vivid,2,1,adj
vocal,1,0,adj
vocal,1,0,noun
vocally,1,-1,adverb
vociferous,2,-1,adj
vociferously,2,-1,anypos
void,1,-1,noun
volatile,1,-1,adj
volatility,1,-1,noun
voluntarily,1,1,adverb
voluntary,1,1,adj
vomit,1,-1,noun
vomit,1,-1,verb
vouch,2,1,verb
vouchsafe,2,1,verb
vow,2,1,verb
vulgar,2,-1,adj
vulnerable,2,1,adj
vulnerable,2,1,noun
wail,2,-1,verb
wallow,1,-1,verb
wane,1,-1,verb
waning,2,-1,adj
waning,2,-1,noun
want,2,1,verb
wanton,2,-1,adj
war,1,-1,adj
war,1,-1,noun
war-like,2,-1,adj
war-like,2,-1,noun
warfare,1,-1,noun
warlike,2,-1,adj
warm,1,1,adj
warmhearted,2,1,adj
warmly,2,1,adverb
warmth,1,1,noun
warning,1,-1,adj
warning,1,-1,noun
warp,1,-1,verb
warped,1,-1,adj
wary,2,-1,adj
warily,2,-1,adverb
wariness,2,-1,noun
waste,1,-1,noun
waste,1,-1,verb
wasteful,1,-1,adj
wastefulness,1,-1,noun
watchdog,2,-1,adj
watchdog,2,-1,noun
wayward,2,-1,adj
weak,1,-1,adj
weaken,2,-1,verb
weakening,2,-1,adj
weakening,2,-1,noun
weakness,2,-1,adj
weakness,2,-1,noun
weaknesses,2,-1,adj
weaknesses,2,-1,noun
wealthy,1,1,adj
weariness,2,-1,noun
wearisome,2,-1,adj
weary,2,-1,adj
weary,2,-1,noun
weary,1,-1,verb
wedge,1,-1,adj
wedge,1,-1,noun
wee,2,-1,adj
weed,1,-1,noun
weep,1,-1,verb
weird,2,-1,adj
weird,2,-1,noun
weirdly,2,-1,adverb
welcome,2,1,adj
welcome,1,1,anypos
welcome,2,1,noun
welcome,2,1,verb
welfare,1,1,adj
welfare,1,1,noun
well,1,1,adj
well,1,1,adverb
well-being,2,1,adj
well-being,2,1,noun
well-connected,2,1,adj
well-educated,1,1,adj
well-established,1,1,adj
well-informed,2,1,adj
well-intentioned,2,1,adj
well-managed,2,1,adj
well-positioned,1,1,adj
well-publicized,1,1,adj
well-received,2,1,adj
well-regarded,2,1,adj
well-run,2,1,adj
well-wishers,2,1,adj
well-wishers,2,1,noun
wellbeing,2,1,adj
wellbeing,2,1,noun
whatever,1,-1,anypos
wheedle,2,-1,verb
whiff,1,0,adj
whiff,1,0,noun
whimper,2,-1,verb
whimsical,2,1,adj
whine,2,-1,anypos
whine,2,-1,verb
whips,2,-1,adj
whips,2,-1,noun
white,1,1,adj
wholeheartedly,2,1,anypos
wholesome,2,1,adj
wicked,2,-1,adj
wickedly,2,-1,anypos
wickedness,2,-1,noun
wide,1,1,adj
wide-open,1,1,adj
wide-ranging,1,1,adj
